IdLog,IdLogTypeFK,IdUtilizadorFK,DataHorario
699,3,18797,16/3/2024 21:26:23
700,2,5810,5/3/2025 04:00:00
701,4,8330,13/9/2022 16:15:54
702,1,2192,18/9/2023 14:01:16
703,4,12643,30/9/2022 17:53:05
704,3,400,30/8/2025 04:38:33
705,9,10023,21/3/2022 16:38:49
706,11,13604,30/9/2025 07:57:47
707,10,16606,22/6/2025 12:49:37
708,2,10307,22/9/2024 12:18:33
709,7,17760,24/1/2023 22:24:31
710,8,2172,13/12/2025 22:05:20
711,3,15495,13/7/2024 12:39:47
712,7,6134,24/10/2022 18:42:21
713,4,3346,16/9/2025 13:08:43
714,11,7611,29/10/2022 11:55:06
715,11,8516,5/5/2023 14:35:30
716,8,12058,30/5/2025 23:46:16
717,6,19929,15/2/2022 11:03:58
718,8,11497,20/11/2024 07:15:54
719,8,130,7/5/2025 05:16:23
720,1,10971,10/6/2024 06:36:47
721,2,3250,21/6/2023 13:56:32
722,4,8839,11/1/2023 05:39:18
723,8,9770,3/8/2022 15:21:21
724,3,11437,12/5/2024 20:14:05
725,10,172,21/8/2022 00:24:39
726,4,18571,24/6/2023 00:13:46
727,6,428,14/9/2022 12:03:39
728,4,8691,10/9/2023 08:14:14
729,11,17000,24/10/2022 06:31:01
730,10,14848,7/1/2025 14:19:15
731,5,2477,7/6/2022 21:12:15
732,3,9052,24/2/2023 18:14:22
733,4,14478,14/7/2024 00:40:32
734,8,15302,29/3/2025 04:23:18
735,6,6168,21/4/2025 00:23:20
736,10,16412,8/11/2023 03:40:27
737,7,13343,20/6/2024 09:03:38
738,6,18817,25/3/2023 08:51:33
739,2,16447,23/10/2025 13:37:01
740,1,1117,15/8/2025 11:35:03
741,6,13085,24/12/2024 21:26:45
742,7,6261,16/5/2025 01:46:12
743,6,818,12/12/2024 18:44:33
744,6,9377,28/1/2025 11:27:24
745,4,4448,26/1/2023 15:01:55
746,9,14787,31/1/2023 20:35:57
747,10,12022,15/7/2025 14:50:49
748,6,1369,16/11/2025 11:32:11
749,10,7405,18/5/2025 16:48:26
750,1,18201,31/5/2023 23:20:10
751,11,1408,28/1/2024 08:04:15
752,7,12848,11/11/2022 16:33:18
753,5,15588,10/4/2023 23:28:39
754,1,16222,11/1/2025 01:41:42
755,2,4235,8/6/2025 17:42:55
756,6,19410,24/7/2025 00:56:37
757,10,15677,27/3/2023 03:52:52
758,1,5567,19/6/2024 10:25:44
759,9,19745,16/3/2024 14:17:46
760,11,3364,26/6/2025 01:50:32
761,10,4186,25/4/2025 06:31:32
762,5,19931,17/10/2024 02:09:45
763,2,15328,27/6/2024 12:22:03
764,5,17557,22/10/2023 02:37:09
765,1,17156,5/1/2024 14:25:57
766,5,13658,21/7/2022 23:19:01
767,8,17934,27/12/2022 18:24:34
768,3,19192,12/12/2022 01:42:17
769,4,18669,29/12/2024 06:04:28
770,6,12384,3/8/2024 19:37:48
771,4,19274,19/4/2022 10:17:31
772,6,17400,2/9/2023 04:21:10
773,7,17199,26/4/2024 02:40:28
774,9,17773,12/9/2025 15:16:46
775,6,11420,8/6/2022 19:57:17
776,11,15309,9/5/2024 17:15:17
777,5,137,26/8/2024 03:45:36
778,5,6351,5/8/2022 18:17:02
779,6,15301,30/10/2023 11:39:02
780,9,7873,14/2/2025 08:45:14
781,2,16632,28/4/2025 12:24:33
782,9,8770,10/7/2025 01:49:06
783,8,16631,27/3/2023 21:45:35
784,7,18342,5/9/2024 06:06:51
785,1,10222,1/2/2025 02:39:06
786,5,7087,30/3/2022 20:25:22
787,6,16925,28/9/2022 02:20:09
788,11,6844,15/3/2025 10:12:14
789,2,19740,4/7/2025 02:03:12
790,1,14877,14/3/2024 21:05:53
791,11,14284,3/9/2023 17:11:12
792,6,9219,6/4/2024 12:18:01
793,8,6438,6/3/2024 20:06:48
794,1,6536,23/3/2024 11:51:03
795,5,15814,19/10/2022 13:23:54
796,4,19601,16/4/2022 04:48:45
797,11,9836,4/11/2023 02:08:53
798,6,18481,23/8/2024 09:54:40
799,2,1582,18/3/2024 11:10:46
800,3,1179,7/8/2023 04:12:31
801,7,5627,10/6/2023 22:12:37
802,1,17625,10/9/2025 21:23:51
803,2,5827,26/2/2022 02:46:10
804,5,8503,13/12/2022 12:42:35
805,1,19578,20/12/2023 06:56:52
806,6,9823,23/2/2025 20:34:09
807,2,105,13/10/2022 11:15:33
808,11,3430,6/4/2024 15:27:19
809,11,2143,21/4/2022 02:16:17
810,2,19267,12/5/2024 13:13:31
811,8,19081,4/10/2024 11:40:58
812,6,12178,12/11/2024 10:41:23
813,7,9979,6/9/2023 00:46:01
814,7,12587,28/8/2023 13:36:56
815,7,13246,20/11/2022 19:32:04
816,3,14232,5/2/2024 18:13:02
817,8,2318,17/8/2023 21:44:13
818,9,8321,14/3/2023 22:45:53
819,11,17840,27/10/2022 02:29:45
820,8,8467,21/1/2024 15:59:01
821,11,6090,29/10/2024 15:57:31
822,11,7377,26/4/2022 15:00:38
823,3,4275,5/6/2025 04:27:01
824,6,16285,17/4/2022 10:39:41
825,4,17011,11/10/2025 18:53:52
826,8,6742,7/10/2024 11:48:53
827,4,10167,17/4/2024 07:13:03
828,8,16073,2/1/2024 16:59:39
829,8,6617,16/12/2024 05:11:21
830,6,1423,27/9/2022 12:39:58
831,7,8288,7/3/2024 07:04:26
832,9,8120,31/10/2022 00:13:35
833,11,25,24/8/2023 19:44:16
834,8,4623,14/12/2025 09:13:41
835,10,17716,18/12/2023 08:02:09
836,2,10015,7/4/2023 03:13:34
837,9,246,25/9/2023 07:26:29
838,2,3874,9/3/2025 04:46:45
839,4,14615,23/9/2022 01:20:41
840,11,18522,7/2/2024 07:55:14
841,4,18867,9/5/2022 00:27:15
842,1,12017,12/9/2023 13:33:32
843,3,16961,19/9/2023 19:16:10
844,10,18124,29/6/2023 00:56:34
845,11,6766,18/12/2025 11:38:36
846,10,14826,24/12/2023 02:24:02
847,2,11794,16/6/2025 06:07:23
848,2,12172,24/9/2023 09:50:59
849,7,14767,21/8/2023 17:23:54
850,9,5707,27/9/2023 03:13:37
851,8,1383,29/8/2023 10:20:46
852,9,8135,21/2/2025 00:28:02
853,6,18581,23/8/2022 09:53:00
854,10,8815,10/3/2023 12:01:13
855,9,17772,16/8/2024 13:08:36
856,11,19394,3/2/2023 10:30:14
857,9,13222,19/2/2024 02:44:21
858,11,17367,15/9/2023 03:02:53
859,2,9210,8/2/2025 18:31:21
860,7,15562,9/10/2022 02:18:30
861,2,15444,5/5/2024 18:08:19
862,7,3301,2/6/2025 00:09:44
863,4,9045,14/10/2023 09:21:10
864,8,11040,12/4/2023 00:59:54
865,7,7991,8/8/2022 19:56:53
866,11,2307,8/5/2022 09:28:41
867,11,10489,1/12/2022 15:44:34
868,2,8297,30/4/2025 15:55:59
869,5,16691,26/9/2022 17:16:42
870,7,9293,5/9/2022 04:48:32
871,6,3071,24/9/2024 01:47:43
872,1,13930,16/6/2023 00:45:20
873,8,11420,5/7/2022 12:01:34
874,1,19897,26/12/2024 02:09:34
875,11,8825,5/4/2025 02:03:45
876,4,7509,27/3/2023 13:22:58
877,2,14154,3/1/2023 20:29:46
878,11,18158,15/10/2024 04:07:19
879,4,9696,26/10/2024 11:44:08
880,7,11823,3/7/2022 01:10:41
881,2,4554,27/11/2022 03:50:41
882,2,12289,8/2/2023 06:12:12
883,2,7642,4/9/2022 12:56:49
884,2,9186,24/8/2022 13:11:03
885,1,14648,19/2/2024 21:01:40
886,1,15472,25/8/2023 05:39:50
887,5,19524,3/9/2024 02:17:04
888,9,5974,8/5/2022 04:00:34
889,8,5991,1/11/2022 21:31:07
890,8,2380,22/5/2025 04:15:56
891,3,12051,26/4/2023 04:20:23
892,11,2950,17/6/2024 00:53:56
893,2,16560,18/11/2025 16:53:35
894,5,9,13/1/2024 12:23:22
895,8,12092,21/9/2023 07:00:07
896,6,8514,26/11/2022 22:01:32
897,2,561,19/3/2023 16:50:36
898,8,6432,30/9/2023 19:02:43
899,2,12857,16/2/2025 15:46:45
900,7,7164,21/12/2022 09:07:36
901,5,13785,8/9/2022 10:46:21
902,10,12932,1/9/2023 06:51:00
903,10,5616,3/12/2022 19:15:12
904,8,8711,2/5/2023 06:31:44
905,1,17245,8/7/2024 05:33:24
906,2,16096,24/6/2024 06:17:29
907,8,6593,7/5/2025 08:55:58
908,3,2023,16/3/2023 14:01:49
909,1,12852,24/12/2025 04:23:22
910,3,6422,20/1/2023 09:15:48
911,9,11524,29/8/2022 11:06:35
912,11,16551,12/10/2025 12:20:59
913,11,15425,26/10/2024 00:17:07
914,11,19765,12/10/2025 18:34:43
915,1,11498,6/5/2024 18:48:22
916,9,14046,18/12/2023 00:31:19
917,3,130,17/7/2025 03:35:32
918,3,16602,31/7/2022 04:58:42
919,6,5717,19/6/2022 01:10:29
920,10,12,5/8/2024 20:13:18
921,10,8747,2/8/2023 08:13:15
922,10,14437,4/6/2022 16:30:15
923,2,7606,21/11/2022 22:41:08
924,8,19163,14/4/2025 21:03:39
925,5,16570,30/7/2024 12:33:45
926,1,16183,15/4/2024 20:03:33
927,6,9024,16/5/2025 01:44:53
928,8,3827,6/9/2025 23:32:43
929,9,17491,18/12/2025 06:50:08
930,11,16499,28/5/2025 01:31:07
931,3,14230,25/1/2025 07:17:15
932,11,13267,3/1/2025 00:44:27
933,5,16350,10/7/2022 06:03:55
934,3,4517,4/9/2024 05:32:46
935,6,9441,26/12/2023 01:26:08
936,7,6003,13/2/2024 10:42:08
937,11,2937,16/12/2022 11:14:18
938,11,13216,15/4/2025 21:04:17
939,1,16939,15/4/2024 11:12:26
940,4,10597,10/8/2022 04:11:01
941,1,12508,1/7/2025 08:23:30
942,4,6306,13/5/2023 02:43:06
943,2,14943,24/7/2024 06:36:08
944,9,5469,13/4/2025 03:50:22
945,8,19947,9/5/2023 01:52:10
946,2,3845,3/3/2023 19:57:44
947,3,15148,2/5/2023 11:50:56
948,4,18513,25/6/2023 16:00:53
949,8,3471,11/7/2022 21:50:39
950,8,18431,15/4/2025 19:49:32
951,4,11492,5/7/2025 22:44:01
952,7,3449,29/1/2024 14:56:17
953,1,11768,21/7/2025 01:55:48
954,1,4837,5/9/2024 10:33:03
955,5,18647,9/7/2022 02:44:23
956,8,17147,9/9/2025 01:20:57
957,4,10460,29/1/2022 23:32:06
958,5,18072,24/12/2025 20:57:26
959,1,18876,28/6/2025 13:10:46
960,9,11508,14/9/2022 16:39:22
961,8,38,27/4/2024 04:49:55
962,3,3045,16/11/2025 16:49:02
963,6,13092,15/10/2022 00:33:10
964,6,15732,25/5/2025 08:51:00
965,7,12773,11/8/2024 01:34:53
966,10,13655,15/8/2023 10:07:48
967,11,4889,4/7/2025 09:08:51
968,5,2872,11/9/2022 01:46:07
969,8,185,23/12/2025 01:00:03
970,9,7573,28/3/2025 12:32:38
971,11,4764,24/4/2022 01:31:22
972,4,17831,3/10/2025 02:00:24
973,3,581,21/3/2023 19:53:10
974,11,18113,26/4/2024 01:28:50
975,7,3137,5/3/2022 11:49:02
976,10,3802,23/12/2022 00:12:29
977,11,15779,13/7/2022 22:39:38
978,8,4540,6/7/2022 18:42:16
979,2,16735,19/1/2022 02:51:43
980,8,15758,3/11/2024 10:03:31
981,6,15384,22/3/2022 08:38:32
982,1,13296,15/11/2025 05:15:54
983,2,4268,21/1/2025 07:46:42
984,10,9368,27/3/2025 21:20:13
985,3,13527,11/9/2025 02:44:54
986,5,6584,9/4/2024 04:47:08
987,1,3672,26/8/2025 07:57:18
988,8,6475,25/12/2023 01:35:55
989,8,18133,23/4/2023 12:07:23
990,11,19777,4/12/2024 02:29:14
991,2,3111,20/8/2024 12:36:36
992,2,11068,2/8/2022 16:11:54
993,2,12662,24/11/2025 18:23:39
994,11,12815,26/11/2025 13:13:35
995,8,1776,15/1/2024 19:21:16
996,6,1988,3/8/2022 19:16:31
997,1,7801,11/8/2025 11:52:20
998,4,14904,15/10/2023 13:45:33
999,5,12313,11/12/2022 05:37:33
1000,3,18720,12/6/2025 08:37:59
1001,7,2192,26/9/2024 14:07:07
1002,2,12391,14/11/2024 02:31:08
1003,6,1857,10/10/2024 02:58:51
1004,3,7145,29/5/2025 01:54:52
1005,2,10884,16/12/2024 03:51:47
1006,10,4903,9/12/2025 13:15:07
1007,7,2848,1/7/2025 02:51:13
1008,7,599,8/11/2025 19:39:07
1009,11,4928,30/1/2023 00:03:37
1010,2,9715,28/5/2022 15:22:07
1011,3,480,14/10/2022 02:52:21
1012,2,9994,11/4/2025 00:05:57
1013,6,16912,21/11/2022 21:49:59
1014,6,1124,22/9/2023 01:37:13
1015,9,13498,21/10/2022 18:49:58
1016,11,13323,16/9/2025 06:19:55
1017,10,9333,29/5/2022 10:45:32
1018,1,17306,18/8/2022 02:34:31
1019,11,180,1/10/2023 21:56:31
1020,8,321,7/5/2025 06:11:08
1021,9,18515,19/6/2024 12:00:05
1022,1,10225,26/8/2025 01:49:46
1023,3,12473,8/2/2024 18:19:19
1024,5,985,7/3/2025 17:22:32
1025,11,2565,6/10/2024 02:03:28
1026,5,4599,13/2/2025 12:51:42
1027,1,11130,31/12/2024 04:22:09
1028,2,14402,18/4/2025 11:34:19
1029,4,13683,26/5/2024 20:18:52
1030,4,3046,22/2/2024 03:09:25
1031,3,10762,18/6/2022 21:12:13
1032,4,17638,28/4/2022 22:28:27
1033,7,10921,6/5/2023 08:50:44
1034,6,19863,7/8/2022 13:11:36
1035,1,3021,6/2/2023 22:59:54
1036,11,14995,26/10/2024 18:07:23
1037,4,6750,24/11/2024 08:09:35
1038,7,18126,29/11/2025 01:04:23
1039,10,13215,24/4/2023 19:37:27
1040,3,7704,24/1/2025 16:50:20
1041,5,8437,15/5/2024 14:28:57
1042,6,14063,25/11/2023 11:59:00
1043,7,6770,21/11/2023 23:09:16
1044,3,4909,7/4/2025 05:55:53
1045,11,2939,15/11/2022 02:42:40
1046,8,2063,26/3/2023 22:06:50
1047,5,13121,19/11/2025 06:22:54
1048,3,5072,26/11/2022 10:16:14
1049,8,15106,23/11/2023 07:11:21
1050,10,15302,4/4/2022 05:19:18
1051,2,14142,19/7/2022 23:38:01
1052,7,16018,28/1/2023 06:43:34
1053,4,18689,6/3/2025 20:10:49
1054,5,5104,26/5/2023 22:00:33
1055,2,18022,3/3/2025 21:06:08
1056,3,17213,3/1/2022 19:18:02
1057,10,1220,10/8/2024 09:21:48
1058,8,19230,7/2/2023 01:33:47
1059,6,7619,10/7/2022 09:45:44
1060,8,1835,3/9/2023 14:34:54
1061,2,2593,17/1/2023 20:10:22
1062,6,1122,19/9/2025 21:32:09
1063,5,18823,19/3/2025 21:08:47
1064,2,19282,2/1/2024 11:24:00
1065,3,5096,17/5/2022 09:15:02
1066,1,3789,13/4/2023 03:53:17
1067,8,17823,26/5/2023 20:54:59
1068,4,8361,9/12/2024 23:50:11
1069,2,1685,6/1/2022 00:11:57
1070,2,2483,17/6/2022 17:44:54
1071,4,11707,5/6/2025 08:50:45
1072,5,8601,31/12/2025 13:00:16
1073,10,19365,12/1/2025 18:39:13
1074,7,15493,12/12/2022 03:26:13
1075,3,7608,12/11/2024 23:02:31
1076,6,15448,17/11/2024 09:30:36
1077,2,14918,13/3/2023 19:34:38
1078,5,14647,4/7/2023 04:24:54
1079,4,6913,10/5/2025 13:32:32
1080,3,15971,20/9/2023 19:49:02
1081,4,14269,23/7/2024 16:33:57
1082,7,15229,7/5/2024 07:33:30
1083,8,16505,29/5/2024 05:05:54
1084,7,19365,8/4/2025 11:32:06
1085,5,2078,2/9/2022 15:04:11
1086,2,10309,23/4/2023 07:39:08
1087,9,16080,19/2/2024 07:11:03
1088,2,2044,21/6/2025 03:37:05
1089,8,10390,5/1/2023 08:24:26
1090,1,16700,17/7/2023 20:46:58
1091,7,6747,9/11/2024 01:14:48
1092,2,11543,5/2/2022 22:33:11
1093,3,3529,30/10/2022 15:37:40
1094,10,13522,29/5/2023 23:36:25
1095,9,1976,20/11/2024 07:48:05
1096,1,4519,16/9/2023 19:51:11
1097,2,13309,27/4/2024 12:02:47
1098,2,9526,6/1/2022 08:51:37
1099,8,12551,9/8/2023 10:28:55
1100,11,15107,15/3/2022 02:06:42
1101,3,19366,23/9/2022 14:00:29
1102,3,519,4/2/2022 11:39:34
1103,3,10155,25/12/2022 09:30:46
1104,7,16431,4/5/2022 12:19:58
1105,2,3868,12/1/2024 08:22:39
1106,5,7750,19/3/2022 20:46:37
1107,6,8875,10/5/2025 12:19:35
1108,8,3286,25/7/2023 05:17:57
1109,11,7506,19/7/2023 06:21:54
1110,2,8998,3/4/2022 11:45:43
1111,4,8206,12/3/2022 00:12:46
1112,9,6801,31/10/2025 05:51:45
1113,2,19416,23/2/2022 07:40:31
1114,9,15675,20/10/2023 15:07:23
1115,3,923,25/1/2023 03:54:34
1116,7,19013,5/2/2023 05:06:14
1117,3,7691,19/9/2023 06:52:53
1118,11,10001,3/9/2023 05:59:45
1119,9,11261,10/4/2023 05:47:38
1120,1,15012,26/11/2024 00:32:36
1121,11,5768,25/9/2024 19:35:36
1122,6,935,31/7/2025 08:03:52
1123,11,8572,2/9/2022 16:58:57
1124,3,13590,16/9/2024 13:36:05
1125,5,5746,7/4/2025 21:21:19
1126,4,10847,10/2/2022 01:24:05
1127,11,8573,4/9/2022 00:03:26
1128,3,17797,24/9/2022 01:26:25
1129,7,10342,22/8/2022 14:32:47
1130,10,11904,25/7/2025 19:25:42
1131,11,11523,11/5/2022 06:15:24
1132,11,16896,30/1/2023 20:48:12
1133,8,18766,3/3/2025 18:27:35
1134,5,9899,1/2/2023 17:19:26
1135,9,114,14/7/2022 04:32:07
1136,2,14254,20/5/2022 14:54:52
1137,4,15036,6/10/2024 06:31:19
1138,9,19445,16/9/2023 21:05:26
1139,6,1680,15/12/2023 19:48:40
1140,11,10438,8/11/2022 21:11:18
1141,10,17605,10/2/2025 20:08:50
1142,9,18792,29/11/2023 20:26:27
1143,10,348,28/1/2025 19:10:16
1144,9,16101,23/4/2025 13:53:29
1145,10,15443,28/5/2023 02:12:37
1146,8,14790,23/2/2022 22:25:44
1147,2,6233,31/10/2025 01:12:17
1148,1,4034,4/12/2022 09:55:09
1149,1,14530,3/4/2025 12:27:18
1150,4,13450,16/2/2022 08:16:14
1151,2,17963,7/7/2022 10:25:33
1152,2,2758,30/5/2022 20:12:14
1153,6,17040,12/5/2022 23:38:16
1154,7,15778,20/4/2024 22:02:50
1155,5,16090,29/3/2025 07:03:53
1156,6,19047,30/7/2024 21:53:58
1157,8,10121,3/3/2023 07:47:37
1158,6,17916,29/1/2023 09:37:45
1159,6,10933,3/11/2025 19:02:44
1160,11,237,16/7/2024 01:59:55
1161,6,4258,15/7/2025 03:24:06
1162,11,11677,12/1/2024 03:19:50
1163,10,7226,4/11/2025 03:50:15
1164,1,579,13/1/2022 12:25:32
1165,5,18525,26/5/2024 05:43:12
1166,3,1831,28/5/2024 22:53:56
1167,3,10378,30/1/2023 00:07:37
1168,10,16052,23/3/2023 14:55:33
1169,6,7032,25/11/2022 08:10:10
1170,4,12356,13/9/2022 03:35:47
1171,7,17527,11/10/2023 13:33:16
1172,5,15722,31/5/2022 21:21:40
1173,4,18985,21/12/2025 15:04:23
1174,3,1422,29/7/2023 11:50:49
1175,7,138,28/10/2022 15:22:47
1176,11,6106,20/3/2025 00:58:38
1177,2,4986,18/5/2024 04:28:00
1178,2,15799,3/7/2024 15:15:55
1179,5,18830,14/9/2025 06:10:26
1180,4,9824,1/1/2023 04:17:32
1181,4,17601,30/1/2024 16:30:50
1182,2,3797,24/10/2025 15:33:47
1183,9,16920,23/2/2022 00:03:48
1184,4,2665,8/10/2022 11:57:48
1185,3,9550,23/2/2023 22:57:51
1186,11,1844,31/12/2025 14:52:26
1187,9,9681,17/2/2023 15:40:17
1188,8,720,5/5/2023 14:15:28
1189,10,18467,27/6/2025 11:22:00
1190,11,6465,16/7/2023 00:01:55
1191,8,9830,4/6/2023 17:15:49
1192,8,13693,12/12/2023 01:46:14
1193,1,15446,1/3/2024 08:36:50
1194,8,8190,19/11/2022 09:10:14
1195,8,1187,18/3/2022 21:17:34
1196,3,19787,19/4/2022 11:01:54
1197,6,14299,30/9/2022 00:26:54
1198,11,16676,14/2/2025 13:34:32
1199,10,5038,4/7/2023 21:07:36
1200,9,100,23/12/2024 11:58:04
1201,10,16921,27/5/2023 11:42:25
1202,1,7129,17/2/2024 06:57:01
1203,4,18940,6/1/2025 06:16:38
1204,3,10399,21/12/2025 17:30:45
1205,9,10217,22/2/2022 04:42:19
1206,11,15419,19/12/2023 00:59:51
1207,11,5621,7/4/2022 05:40:46
1208,4,3324,12/10/2024 14:07:37
1209,2,1958,19/9/2024 11:14:35
1210,5,1681,26/4/2022 01:39:43
1211,8,3763,25/12/2024 11:14:59
1212,9,18919,18/11/2024 08:33:53
1213,10,7054,18/6/2023 19:45:35
1214,11,4165,24/8/2025 21:46:24
1215,11,19615,27/12/2024 15:40:53
1216,9,9708,7/11/2024 02:05:50
1217,2,7918,8/12/2022 17:08:31
1218,7,13833,1/2/2023 01:15:22
1219,3,5371,14/10/2024 08:08:36
1220,11,4129,15/10/2025 08:27:31
1221,2,13239,30/5/2022 08:00:33
1222,7,10891,16/3/2023 13:27:26
1223,6,5488,1/3/2022 20:35:23
1224,8,13204,19/10/2023 09:17:02
1225,9,2637,7/5/2023 15:43:04
1226,10,19166,17/10/2023 15:48:02
1227,2,17798,22/5/2023 19:16:25
1228,10,5118,17/12/2022 04:28:56
1229,3,6466,8/12/2022 11:39:53
1230,4,3017,10/1/2022 19:25:40
1231,1,9830,19/12/2023 04:45:31
1232,3,9422,30/5/2023 01:37:18
1233,1,3471,20/12/2023 13:01:20
1234,5,15068,28/3/2022 23:57:48
1235,3,4541,29/3/2023 16:34:38
1236,10,12745,28/9/2024 11:26:42
1237,6,18708,29/9/2022 07:28:56
1238,8,15393,3/4/2022 18:56:27
1239,11,16057,21/10/2024 23:22:55
1240,5,18264,4/1/2022 13:17:18
1241,2,15272,11/6/2023 14:20:30
1242,8,6376,29/10/2023 02:48:44
1243,4,19055,15/9/2025 01:07:11
1244,6,16884,15/7/2025 06:41:08
1245,11,5289,21/11/2022 15:55:14
1246,9,13424,30/10/2022 05:16:43
1247,10,15961,4/11/2022 19:40:56
1248,8,9015,5/3/2024 11:20:17
1249,8,17146,15/11/2024 16:47:44
1250,9,11808,12/11/2023 14:40:26
1251,1,7105,24/2/2024 13:33:43
1252,4,17501,7/2/2024 17:24:54
1253,11,2561,22/2/2023 23:22:46
1254,6,10164,23/12/2025 10:18:20
1255,11,15577,26/12/2024 02:00:06
1256,9,17318,15/4/2022 05:50:46
1257,8,14404,11/9/2022 19:39:10
1258,10,2408,15/4/2024 02:56:49
1259,6,19892,14/1/2022 08:39:40
1260,4,4442,27/11/2025 18:01:34
1261,10,13142,25/4/2022 20:51:39
1262,2,16217,2/12/2024 21:15:49
1263,8,17971,30/1/2024 08:23:24
1264,11,11450,6/4/2024 00:55:53
1265,6,429,24/4/2022 00:00:37
1266,10,17709,21/1/2025 02:13:00
1267,10,867,11/3/2022 10:59:02
1268,1,2509,8/7/2022 12:19:20
1269,11,14725,7/1/2022 12:24:31
1270,2,1106,29/12/2025 17:46:55
1271,6,9154,12/1/2022 03:53:59
1272,11,15480,15/1/2024 16:24:12
1273,4,15388,1/10/2022 00:22:08
1274,8,19563,2/8/2024 02:32:12
1275,7,17721,21/9/2022 15:58:18
1276,6,12541,7/9/2022 17:02:02
1277,8,13379,21/3/2025 13:16:21
1278,9,2571,20/7/2024 01:12:14
1279,3,11541,29/9/2023 16:51:36
1280,9,8323,15/3/2024 00:32:19
1281,1,3579,16/11/2025 01:55:47
1282,11,11273,27/10/2022 05:31:13
1283,4,11792,4/7/2025 23:10:48
1284,2,8749,15/3/2022 17:04:47
1285,6,13575,21/11/2025 20:17:19
1286,1,4128,20/5/2025 06:14:49
1287,5,18280,9/11/2023 08:06:17
1288,3,6211,16/7/2023 16:03:49
1289,10,4609,11/12/2024 17:21:47
1290,6,15705,23/8/2022 17:13:16
1291,4,16428,20/9/2025 03:18:45
1292,2,18558,13/6/2025 14:35:22
1293,7,17330,21/1/2023 05:33:30
1294,5,2616,4/2/2025 06:12:03
1295,6,13684,11/6/2022 11:49:18
1296,1,613,6/7/2022 04:15:41
1297,7,6861,28/4/2023 06:09:22
1298,11,15704,2/4/2022 00:37:24
1299,6,1244,24/6/2023 06:55:28
1300,7,2698,2/9/2022 13:19:28
1301,7,6470,28/7/2022 10:25:19
1302,7,16790,3/11/2024 08:28:13
1303,6,3504,21/12/2024 07:01:03
1304,2,6214,15/11/2023 03:40:27
1305,7,2380,15/5/2024 08:14:03
1306,7,9306,2/3/2022 20:08:27
1307,1,6237,8/9/2022 03:42:31
1308,4,2861,13/6/2024 20:19:17
1309,5,6875,11/8/2022 15:41:08
1310,2,3225,20/11/2023 12:04:52
1311,8,14882,18/11/2022 07:20:41
1312,7,16182,18/11/2025 10:22:38
1313,5,817,5/5/2024 07:12:26
1314,7,9826,28/6/2025 07:50:27
1315,3,790,6/6/2025 16:30:51
1316,1,926,21/11/2022 03:53:33
1317,10,16630,27/12/2023 06:39:00
1318,11,8746,15/8/2024 18:47:01
1319,8,18023,2/11/2025 00:08:41
1320,9,7509,8/9/2025 15:35:47
1321,8,9743,29/7/2022 22:31:03
1322,9,12556,16/12/2022 18:40:51
1323,5,11492,20/6/2023 03:46:44
1324,9,6174,9/10/2023 19:53:53
1325,3,8789,16/12/2024 18:04:14
1326,4,12457,21/3/2025 08:37:57
1327,6,5242,28/5/2022 01:05:16
1328,6,2765,3/10/2023 07:55:51
1329,9,9164,6/6/2023 13:36:36
1330,3,19752,8/5/2022 20:14:50
1331,9,19332,6/12/2024 22:22:26
1332,5,360,5/12/2023 04:35:33
1333,9,4968,13/10/2024 10:24:27
1334,1,13789,5/5/2025 08:46:21
1335,9,11549,15/11/2024 15:17:14
1336,9,14247,8/9/2022 11:02:53
1337,11,18910,19/4/2022 03:32:07
1338,5,8967,20/6/2025 17:41:32
1339,6,14451,14/10/2023 14:20:45
1340,5,19992,18/6/2025 06:24:53
1341,8,15592,28/10/2022 06:06:30
1342,4,5815,20/8/2025 16:31:30
1343,4,531,27/2/2022 22:06:45
1344,10,9037,10/8/2024 20:49:57
1345,10,8135,6/10/2025 05:26:24
1346,5,16195,17/7/2023 17:58:59
1347,3,2371,27/3/2025 15:01:59
1348,8,15209,8/5/2024 07:16:00
1349,7,3264,12/6/2024 02:45:45
1350,8,5427,27/8/2024 07:32:05
1351,1,16076,6/8/2024 20:19:48
1352,11,8194,19/4/2023 22:08:07
1353,9,10360,25/11/2023 17:07:23
1354,2,10,17/8/2022 18:45:29
1355,9,10454,13/6/2024 00:07:53
1356,2,10154,4/5/2023 18:28:15
1357,1,19708,4/5/2025 07:56:40
1358,4,9850,20/9/2024 10:12:14
1359,6,7099,28/6/2023 22:41:17
1360,3,9917,26/1/2023 07:54:05
1361,8,14667,18/11/2025 04:26:04
1362,3,12908,3/4/2024 03:11:07
1363,1,4089,23/3/2023 10:03:04
1364,9,16958,24/11/2025 21:04:47
1365,5,13366,27/4/2022 07:45:30
1366,2,18264,10/5/2024 08:32:31
1367,2,10533,4/6/2023 22:53:21
1368,10,15762,31/8/2022 15:34:40
1369,3,10535,4/7/2022 09:32:21
1370,5,7863,13/11/2024 14:50:20
1371,11,5746,3/6/2022 01:13:36
1372,3,16778,8/2/2022 19:31:19
1373,6,1590,26/2/2023 21:51:32
1374,2,9344,22/2/2023 11:23:35
1375,1,10211,15/5/2025 15:05:44
1376,5,11956,18/7/2024 13:37:46
1377,5,10061,26/4/2023 16:04:10
1378,5,5471,4/9/2022 13:59:29
1379,6,16850,10/11/2024 11:38:49
