IdEquipa,NomeEquipa,DataCriacao,IdUtilizadorCapitaoFK
538,Dayan FC,25/3/2024 00:00:00,7480
539,Haicheng FC,11/4/2023 00:00:00,3168
540,Jiangyin FC,20/4/2025 00:00:00,6938
541,Huaiyin FC,8/5/2025 00:00:00,958
542,Wuzhong FC,18/7/2022 00:00:00,2639
543,Cacuaco FC,20/11/2025 00:00:00,17004
544,Barranquilla FC,25/2/2023 00:00:00,3836
545,Sofia FC,25/3/2022 00:00:00,12532
546,Soweto FC,17/4/2024 00:00:00,9340
547,Jabalpur FC,9/4/2022 00:00:00,8677
548,Rucheng FC,25/5/2023 00:00:00,2040
549,Nizhniy Novgorod FC,26/3/2025 00:00:00,18741
550,Shaoyang FC,7/4/2023 00:00:00,1457
551,Dhanbad FC,8/8/2024 00:00:00,7320
552,Comayagüela FC,13/2/2024 00:00:00,978
553,Laiwu FC,3/3/2024 00:00:00,9043
554,Sharjah FC,2/4/2024 00:00:00,6117
555,Jingling FC,11/1/2022 00:00:00,5943
556,Kazan FC,9/5/2023 00:00:00,8205
557,Suwon FC,15/11/2022 00:00:00,17514
558,Yongcheng FC,16/5/2023 00:00:00,6134
559,Calgary FC,22/2/2024 00:00:00,8062
560,C?n Tho FC,18/6/2023 00:00:00,16818
561,Abuja FC,7/2/2024 00:00:00,500
562,Mandalay FC,19/10/2025 00:00:00,15544
563,Beidao FC,18/4/2023 00:00:00,8099
564,Xiangshui FC,7/3/2025 00:00:00,13158
565,Dadukou FC,11/10/2024 00:00:00,19246
566,Vila Velha FC,15/7/2022 00:00:00,13445
567,Chelyabinsk FC,22/12/2023 00:00:00,13568
568,Mombasa FC,14/7/2024 00:00:00,10757
569,Providence FC,14/9/2025 00:00:00,17652
570,Varanasi FC,10/2/2025 00:00:00,16406
571,Qom FC,30/8/2023 00:00:00,3473
572,Zhangye FC,27/8/2024 00:00:00,16238
573,Hiroshima FC,23/4/2023 00:00:00,15204
574,Maiduguri FC,25/3/2022 00:00:00,5897
575,Maputo FC,13/4/2025 00:00:00,2386
576,Doha FC,10/4/2022 00:00:00,4112
577,Rosario FC,27/5/2023 00:00:00,13894
578,Pikine FC,10/7/2025 00:00:00,17292
579,Xinyu FC,10/12/2025 00:00:00,18285
580,Ahvaz FC,27/11/2022 00:00:00,16350
581,Jacksonville FC,10/7/2024 00:00:00,12737
582,Medina FC,24/10/2025 00:00:00,11713
583,Srinagar FC,18/8/2022 00:00:00,15350
584,Omsk FC,6/12/2025 00:00:00,3200
585,Liaoyuan FC,16/6/2022 00:00:00,17166
586,Cilacap FC,22/6/2023 00:00:00,17305
587,Yingtan FC,23/7/2024 00:00:00,10254
588,Bandar Lampung FC,3/6/2025 00:00:00,7661
589,Samara FC,6/8/2022 00:00:00,2014
590,Guankou FC,17/1/2025 00:00:00,12525
591,Ulsan FC,28/7/2024 00:00:00,18076
592,Dingzhou FC,17/5/2022 00:00:00,2368
593,Campinas FC,11/11/2023 00:00:00,7148
594,Lianyuan FC,8/5/2022 00:00:00,4404
595,Dakar FC,3/5/2025 00:00:00,1708
596,Rongcheng FC,23/2/2024 00:00:00,11656
597,Kaiyuan FC,19/8/2022 00:00:00,7075
598,Nay Pyi Taw FC,10/1/2025 00:00:00,10151
599,Kigali FC,3/10/2022 00:00:00,2063
600,Leiyang FC,16/4/2024 00:00:00,3311
601,Yichun FC,20/5/2023 00:00:00,9404
602,Benin City FC,21/12/2022 00:00:00,17012
603,Birmingham FC,20/10/2025 00:00:00,4744
604,Xiantao FC,31/1/2025 00:00:00,2575
605,Amritsar FC,21/10/2024 00:00:00,12846
606,Callao FC,21/4/2023 00:00:00,9821
607,Monterrey FC,16/3/2022 00:00:00,2304
608,Aligarh FC,19/6/2024 00:00:00,14266
609,Yingchuan FC,26/11/2025 00:00:00,625
610,Ciudad Nezahualcóyotl FC,2/6/2023 00:00:00,1564
611,Tripoli FC,20/11/2025 00:00:00,18414
612,Nampo FC,26/4/2024 00:00:00,7259
613,Rostov FC,8/5/2023 00:00:00,17199
614,Tegucigalpa FC,22/10/2023 00:00:00,1725
615,Tbilisi FC,8/4/2022 00:00:00,19093
616,Guwahati FC,20/10/2025 00:00:00,13532
617,Ufa FC,29/7/2022 00:00:00,15365
618,Fès FC,30/7/2024 00:00:00,14289
619,Biên Hòa FC,20/1/2022 00:00:00,9663
620,N’Djamena FC,31/3/2022 00:00:00,8172
621,Ikare FC,14/10/2025 00:00:00,3564
622,Salt Lake City FC,22/9/2023 00:00:00,17210
623,Bhilai FC,7/2/2025 00:00:00,6638
624,Haora FC,10/11/2025 00:00:00,15652
625,Tamale FC,17/3/2024 00:00:00,19714
626,Xibeijie FC,27/4/2025 00:00:00,8740
627,Copenhagen FC,29/2/2024 00:00:00,13475
628,Nezahualcóyotl FC,26/1/2023 00:00:00,19823
629,Hanchuan FC,6/10/2023 00:00:00,11759
630,Gongzhuling FC,9/12/2022 00:00:00,11670
631,Krasnoyarsk FC,26/1/2023 00:00:00,6416
632,Cologne FC,21/7/2025 00:00:00,12154
633,Yicheng FC,7/4/2023 00:00:00,4922
634,Zhufeng FC,21/12/2024 00:00:00,13043
635,São Gonçalo FC,18/7/2025 00:00:00,11
636,Nashville FC,18/8/2025 00:00:00,7137
637,Yerevan FC,19/5/2025 00:00:00,5490
638,Nur-Sultan FC,20/12/2023 00:00:00,12951
639,Nouakchott FC,7/10/2024 00:00:00,19804
640,Vereeniging FC,19/7/2023 00:00:00,18681
641,Richmond FC,15/3/2025 00:00:00,5870
642,São Luís FC,14/10/2023 00:00:00,11447
643,Ranchi FC,26/7/2024 00:00:00,18476
644,San Pedro Sula FC,8/7/2022 00:00:00,15072
645,Taixing FC,5/2/2024 00:00:00,7729
646,Gwalior FC,26/6/2024 00:00:00,7024
647,Memphis FC,16/3/2025 00:00:00,9403
648,Goyang FC,12/8/2023 00:00:00,7183
649,Bezwada FC,23/3/2023 00:00:00,8306
650,Edmonton FC,7/12/2024 00:00:00,11663
651,Bishkek FC,29/11/2024 00:00:00,15203
652,Mizhou FC,26/1/2025 00:00:00,2230
653,Tunis FC,6/7/2025 00:00:00,19223
654,Xishan FC,16/12/2023 00:00:00,5631
655,Ezhou FC,21/2/2022 00:00:00,2731
656,Barquisimeto FC,25/11/2024 00:00:00,7069
657,Sendai FC,6/8/2022 00:00:00,6430
658,Hegang FC,5/6/2023 00:00:00,9327
659,Kathmandu FC,18/10/2025 00:00:00,7021
660,Mexicali FC,4/1/2023 00:00:00,9442
661,Voronezh FC,30/12/2024 00:00:00,6996
662,Perm FC,7/12/2023 00:00:00,4602
663,Changwon FC,8/11/2025 00:00:00,18552
664,Zhongwei FC,11/2/2024 00:00:00,12429
665,Shouguang FC,22/6/2024 00:00:00,15654
666,Bogor FC,9/3/2024 00:00:00,13796
667,Raleigh FC,14/3/2023 00:00:00,18186
668,Cartagena FC,29/4/2022 00:00:00,7699
669,Chandigarh FC,4/6/2022 00:00:00,11749
670,Matola FC,29/9/2022 00:00:00,3682
671,Jodhpur FC,27/1/2025 00:00:00,12822
672,Ogbomoso FC,30/3/2024 00:00:00,4512
673,Shymkent FC,18/1/2023 00:00:00,4136
674,Niamey FC,4/1/2024 00:00:00,15794
675,Taizhou FC,10/2/2023 00:00:00,3397
676,Managua FC,13/7/2022 00:00:00,10289
677,Bagam FC,4/9/2025 00:00:00,13542
678,Shubra al Khaymah FC,20/3/2025 00:00:00,17138
679,Maceió FC,31/5/2023 00:00:00,11526
680,Monrovia FC,4/6/2025 00:00:00,1033
681,Wafangdian FC,3/12/2022 00:00:00,12554
682,Zhongxiang FC,19/2/2023 00:00:00,9718
683,Odesa FC,20/4/2023 00:00:00,14729
684,Port-au-Prince FC,18/11/2024 00:00:00,4283
685,New Orleans FC,3/12/2022 00:00:00,2081
686,Villahermosa FC,26/3/2025 00:00:00,15227
687,Th? Ð?c FC,25/9/2023 00:00:00,3020
688,Volgograd FC,26/6/2022 00:00:00,3692
689,Mysore FC,19/11/2025 00:00:00,9192
690,Islamabad FC,15/10/2024 00:00:00,13391
691,Xinyi FC,6/12/2023 00:00:00,17598
692,Raipur FC,14/1/2023 00:00:00,3188
693,Arequipa FC,19/7/2023 00:00:00,5473
694,Port Harcourt FC,9/3/2024 00:00:00,6062
695,Louisville FC,11/11/2024 00:00:00,2421
696,Zaoyang FC,28/10/2024 00:00:00,14777
697,Shuizhai FC,26/4/2022 00:00:00,10542
698,Xingyi FC,28/4/2023 00:00:00,2796
699,Kota FC,15/5/2025 00:00:00,13058
700,Quetta FC,21/5/2024 00:00:00,15770
701,Ottawa FC,10/5/2024 00:00:00,6966
702,Stockholm FC,31/5/2023 00:00:00,10285
703,Asmara FC,2/2/2024 00:00:00,5294
704,Freetown FC,8/4/2024 00:00:00,5807
705,Vientiane FC,18/5/2023 00:00:00,10127
706,Jerusalem FC,14/8/2022 00:00:00,18326
707,Bangui FC,18/5/2024 00:00:00,17303
708,Panama City FC,26/3/2023 00:00:00,498
709,Amsterdam FC,7/3/2022 00:00:00,18643
710,Lomé FC,18/3/2025 00:00:00,10201
711,Libreville FC,27/4/2023 00:00:00,803
712,Zagreb FC,28/8/2025 00:00:00,10864
713,Dushanbe FC,19/4/2024 00:00:00,2857
714,Lilongwe FC,24/7/2023 00:00:00,18266
715,Cotonou FC,25/8/2024 00:00:00,17236
716,Colombo FC,22/10/2024 00:00:00,19468
717,Pretoria FC,23/6/2024 00:00:00,4814
718,Winnipeg FC,14/3/2022 00:00:00,389
719,Quebec City FC,12/8/2025 00:00:00,13885
720,Oslo FC,12/11/2024 00:00:00,2905
721,Athens FC,25/4/2022 00:00:00,14233
722,Bujumbura FC,9/1/2023 00:00:00,4243
723,Helsinki FC,7/1/2025 00:00:00,5399
724,Skopje FC,8/4/2022 00:00:00,10081
725,Chisinau FC,7/12/2025 00:00:00,898
726,Riga FC,1/6/2022 00:00:00,13031
727,Kingston FC,29/4/2024 00:00:00,11904
728,Rabat FC,13/11/2024 00:00:00,15445
729,Vilnius FC,2/7/2023 00:00:00,6694
730,San Salvador FC,16/12/2022 00:00:00,2633
731,Djibouti FC,2/12/2023 00:00:00,8977
732,Dublin FC,17/7/2024 00:00:00,7000
733,The Hague FC,31/12/2024 00:00:00,9723
734,Asunción FC,21/4/2024 00:00:00,6132
735,Lisbon FC,16/12/2025 00:00:00,8801
736,Bratislava FC,23/3/2025 00:00:00,16227
737,Kitchener FC,15/7/2023 00:00:00,13516
738,Tallinn FC,1/1/2025 00:00:00,824
739,Beirut FC,17/2/2024 00:00:00,5651
740,Cape Town FC,10/3/2022 00:00:00,847
741,Tirana FC,2/2/2023 00:00:00,12025
742,Wellington FC,12/1/2023 00:00:00,11853
743,Dodoma FC,18/6/2024 00:00:00,4775
744,Halifax FC,15/10/2025 00:00:00,12307
745,Bissau FC,28/12/2023 00:00:00,17313
746,Canberra FC,9/4/2025 00:00:00,15891
747,Juba FC,18/10/2022 00:00:00,13305
748,Yamoussoukro FC,18/7/2024 00:00:00,12024
749,Victoria FC,14/12/2024 00:00:00,9775
750,Maseru FC,29/6/2025 00:00:00,17000
751,Nicosia FC,29/4/2022 00:00:00,9956
752,Windhoek FC,27/3/2025 00:00:00,18782
753,Port Moresby FC,18/11/2023 00:00:00,9967
754,Porto-Novo FC,22/5/2022 00:00:00,16349
755,Sucre FC,1/8/2025 00:00:00,1646
756,San José FC,12/8/2023 00:00:00,11727
757,Ljubljana FC,31/8/2022 00:00:00,18120
758,Sarajevo FC,3/8/2022 00:00:00,3727
759,Nassau FC,12/8/2022 00:00:00,5155
760,Bloemfontein FC,24/12/2025 00:00:00,15064
761,Fort-de-France FC,19/1/2024 00:00:00,13197
762,New Delhi FC,25/9/2024 00:00:00,7650
763,Gaborone FC,22/12/2022 00:00:00,8064
764,Paramaribo FC,14/12/2025 00:00:00,2490
765,Dili FC,29/6/2024 00:00:00,15240
766,Male FC,7/7/2023 00:00:00,18344
767,Georgetown FC,5/1/2022 00:00:00,9763
768,Gibraltar FC,17/1/2024 00:00:00,1336
769,Saint-Denis FC,1/1/2025 00:00:00,13211
770,Malabo FC,14/1/2024 00:00:00,4587
771,Podgorica FC,29/10/2025 00:00:00,15131
772,Manama FC,16/7/2024 00:00:00,3239
773,Port Louis FC,19/3/2024 00:00:00,12375
774,Willemstad FC,13/12/2022 00:00:00,1685
775,Bern FC,18/7/2023 00:00:00,15485
776,Papeete FC,17/12/2025 00:00:00,10470
777,Luxembourg FC,5/10/2024 00:00:00,17578
778,Reykjavík FC,3/10/2024 00:00:00,13565
779,Praia FC,11/12/2025 00:00:00,19928
780,Sri Jayewardenepura Kotte FC,20/5/2023 00:00:00,2614
781,Bridgetown FC,28/11/2024 00:00:00,10107
782,Moroni FC,14/5/2023 00:00:00,3168
783,Thimphu FC,23/9/2023 00:00:00,18762
784,Mbabane FC,17/8/2024 00:00:00,11636
785,Nouméa FC,12/4/2023 00:00:00,17383
786,Honiara FC,24/5/2023 00:00:00,9018
787,Suva FC,9/10/2025 00:00:00,8150
788,Ankara FC,10/11/2024 00:00:00,3931
789,Castries FC,15/4/2023 00:00:00,8710
790,Cayenne FC,8/7/2024 00:00:00,7787
791,São Tomé FC,22/9/2025 00:00:00,17910
792,Port-Vila FC,23/1/2022 00:00:00,9445
793,Hamilton FC,7/12/2022 00:00:00,12483
794,Bandar Seri Begawan FC,18/12/2025 00:00:00,1183
795,Monaco FC,23/8/2022 00:00:00,531
796,Gitega FC,25/1/2023 00:00:00,14990
797,Port of Spain FC,16/4/2024 00:00:00,16286
798,Apia FC,13/3/2025 00:00:00,6274
799,Tarawa FC,15/12/2025 00:00:00,7007
800,Oranjestad FC,6/8/2025 00:00:00,16333
801,Saint Helier FC,6/3/2024 00:00:00,2974
802,Banjul FC,16/11/2025 00:00:00,7361
803,Mamoudzou FC,1/7/2025 00:00:00,11537
804,Majuro FC,15/2/2022 00:00:00,8721
805,Douglas FC,2/12/2025 00:00:00,19167
806,George Town FC,11/12/2025 00:00:00,4406
807,Victoria FC,31/10/2023 00:00:00,19090
808,Kingstown FC,26/2/2025 00:00:00,17074
809,Andorra la Vella FC,31/10/2025 00:00:00,11107
810,Saint John’s FC,12/9/2025 00:00:00,556
811,Nuku‘alofa FC,31/10/2024 00:00:00,5072
812,Ashgabat FC,21/8/2023 00:00:00,5551
813,Nuuk FC,30/6/2022 00:00:00,10651
814,Belmopan FC,26/5/2024 00:00:00,5195
815,Roseau FC,8/7/2022 00:00:00,10083
816,Basseterre FC,29/7/2022 00:00:00,10939
817,Tórshavn FC,13/7/2022 00:00:00,1937
818,Pago Pago FC,21/7/2022 00:00:00,11097
819,Valletta FC,2/3/2022 00:00:00,16699
820,Gaza FC,11/11/2025 00:00:00,8825
821,Grand Turk FC,4/2/2025 00:00:00,16718
822,Palikir FC,21/12/2025 00:00:00,12340
823,Funafuti FC,22/10/2022 00:00:00,8641
824,Vaduz FC,11/10/2024 00:00:00,18845
825,Lobamba FC,28/6/2023 00:00:00,17282
826,Avarua FC,22/2/2022 00:00:00,19594
827,Saint George’s FC,24/9/2025 00:00:00,1219
828,San Marino FC,26/9/2025 00:00:00,792
829,Al Quds FC,14/9/2025 00:00:00,3367
830,Capitol Hill FC,2/9/2024 00:00:00,7296
831,Stanley FC,31/3/2023 00:00:00,12822
832,Vatican City FC,17/1/2025 00:00:00,14132
833,Alofi FC,12/8/2022 00:00:00,13791
834,Basse-Terre FC,3/2/2024 00:00:00,11675
835,Hagåtña FC,8/12/2025 00:00:00,11672
836,Marigot FC,26/9/2024 00:00:00,17735
837,Jamestown FC,13/6/2025 00:00:00,787
838,Brades FC,17/10/2025 00:00:00,15442
839,Philipsburg FC,8/12/2022 00:00:00,3477
840,Yaren FC,31/3/2022 00:00:00,5977
841,Pristina FC,25/10/2022 00:00:00,548
842,Gustavia FC,21/11/2022 00:00:00,16834
843,Road Town FC,2/3/2025 00:00:00,6776
844,Ngerulmud FC,28/11/2022 00:00:00,12421
845,Saint-Pierre FC,13/11/2022 00:00:00,18492
846,The Valley FC,25/2/2023 00:00:00,6186
847,Mata-Utu FC,1/2/2023 00:00:00,12908
848,Kingston FC,9/10/2022 00:00:00,3761
849,Longyearbyen FC,5/4/2023 00:00:00,14293
850,Tifariti FC,15/8/2024 00:00:00,14403
851,Adamstown FC,28/10/2024 00:00:00,17143
852,Flying Fish Cove FC,21/3/2023 00:00:00,16009
853,King Edward Point FC,5/3/2025 00:00:00,10046
854,Bareilly FC,3/12/2022 00:00:00,14815
855,Qu?ng Hà FC,1/5/2024 00:00:00,18077
856,Xingcheng FC,13/4/2023 00:00:00,3576
857,Dongtai FC,21/6/2024 00:00:00,8012
858,Al Mansurah FC,16/10/2024 00:00:00,305
859,Yingcheng FC,29/1/2022 00:00:00,17043
860,Chiba FC,22/5/2024 00:00:00,6380
861,Pekanbaru FC,17/7/2022 00:00:00,4961
862,Luocheng FC,8/10/2025 00:00:00,19177
863,Dnipro FC,6/2/2022 00:00:00,9154
864,Danyang FC,16/8/2022 00:00:00,582
865,Natal FC,22/10/2025 00:00:00,9100
866,Nada FC,18/2/2022 00:00:00,5259
867,Zamboanga City FC,5/3/2022 00:00:00,4487
868,Kirkuk FC,13/2/2022 00:00:00,14573
869,Naples FC,11/4/2022 00:00:00,687
870,Wuchuan FC,27/10/2023 00:00:00,708
871,Huilong FC,25/7/2023 00:00:00,1579
872,Oklahoma City FC,23/4/2024 00:00:00,4966
873,Morelia FC,2/11/2024 00:00:00,6183
874,Cebu City FC,4/8/2024 00:00:00,5971
875,Shaoxing FC,1/9/2025 00:00:00,10195
876,Coimbatore FC,18/1/2024 00:00:00,16249
877,Santo Domingo Este FC,14/9/2025 00:00:00,9255
878,Setagaya FC,10/10/2024 00:00:00,7799
879,Songnam FC,1/8/2022 00:00:00,7426
880,Taishan FC,14/10/2023 00:00:00,10431
881,Fangchenggang FC,30/9/2022 00:00:00,2681
882,Solapur FC,12/1/2025 00:00:00,19457
883,Tangier FC,16/3/2023 00:00:00,3807
884,Anqiu FC,9/6/2025 00:00:00,17408
885,Feicheng FC,5/8/2024 00:00:00,7148
886,Kermanshah FC,22/6/2023 00:00:00,18782
887,Kitakyushu FC,21/5/2023 00:00:00,7357
888,Meishan FC,18/5/2022 00:00:00,11354
889,Khartoum North FC,26/7/2022 00:00:00,14051
890,Kisangani FC,17/2/2024 00:00:00,3161
891,Aguascalientes FC,5/3/2022 00:00:00,16136
892,Marrakech FC,1/8/2022 00:00:00,9303
893,Donetsk FC,12/9/2025 00:00:00,12965
894,Trujillo FC,20/4/2022 00:00:00,14253
895,Taihe FC,23/9/2024 00:00:00,16202
896,Bridgeport FC,15/11/2022 00:00:00,10926
897,Trichinopoly FC,4/2/2023 00:00:00,609
898,Xin’an FC,11/8/2024 00:00:00,3591
899,Taihecun FC,12/10/2025 00:00:00,16449
900,Naucalpan de Juárez FC,8/3/2023 00:00:00,14874
901,Owerri FC,19/2/2023 00:00:00,6507
902,Padang FC,6/7/2025 00:00:00,6069
903,Qingzhou FC,3/5/2024 00:00:00,6200
904,Buffalo FC,12/4/2024 00:00:00,14817
905,Lichuan FC,26/2/2022 00:00:00,2169
906,Daye FC,2/5/2023 00:00:00,10560
907,Fort Worth FC,10/4/2023 00:00:00,13017
908,Hengzhou FC,16/10/2024 00:00:00,14295
909,Campo Grande FC,15/8/2022 00:00:00,4880
910,Zhuanghe FC,25/2/2024 00:00:00,2730
911,Hartford FC,3/12/2023 00:00:00,7036
912,Bobo-Dioulasso FC,3/9/2025 00:00:00,3475
913,Ad Dammam FC,4/1/2025 00:00:00,29
914,Lhasa FC,19/1/2023 00:00:00,4985
915,Jiaozhou FC,22/1/2023 00:00:00,7071
916,Taguig City FC,14/4/2025 00:00:00,11039
917,Mérida FC,13/9/2025 00:00:00,16477
918,Yangchun FC,26/1/2023 00:00:00,430
919,Bucheon FC,13/8/2023 00:00:00,2398
920,Dengtalu FC,29/7/2024 00:00:00,12701
921,Antipolo FC,10/12/2023 00:00:00,14928
922,Hubli FC,3/9/2025 00:00:00,19585
923,Abeokuta FC,1/3/2023 00:00:00,7905
924,Cancún FC,24/4/2025 00:00:00,8718
925,Tucson FC,5/1/2025 00:00:00,4085
926,Krasnodar FC,16/2/2022 00:00:00,2006
927,Natal FC,25/2/2023 00:00:00,8396
928,Chihuahua FC,14/7/2023 00:00:00,19718
929,Klang FC,11/5/2022 00:00:00,15406
930,Turin FC,30/7/2023 00:00:00,6671
931,Ar Ramadi FC,10/4/2025 00:00:00,16718
932,Laiyang FC,17/11/2023 00:00:00,9872
933,Sale FC,13/7/2022 00:00:00,14107
934,Jalandhar FC,8/3/2022 00:00:00,4273
935,Kaifeng Chengguanzhen FC,25/1/2022 00:00:00,882
936,Ikeja FC,22/12/2025 00:00:00,18011
937,Malang FC,29/10/2025 00:00:00,16388
938,Marseille FC,23/8/2022 00:00:00,1862
939,Saltillo FC,23/7/2025 00:00:00,12142
940,Gaomi FC,13/3/2022 00:00:00,16653
941,Ipoh FC,5/1/2025 00:00:00,11876
942,Hai’an FC,20/10/2024 00:00:00,12574
943,Oran FC,22/9/2023 00:00:00,16295
944,Hermosillo FC,26/8/2022 00:00:00,17808
945,Weichanglu FC,6/5/2025 00:00:00,15488
946,Shache FC,22/2/2023 00:00:00,12576
947,Leping FC,21/5/2022 00:00:00,9927
948,Hailun FC,23/1/2025 00:00:00,15415
949,Macheng FC,27/6/2023 00:00:00,5226
950,Akure FC,11/10/2025 00:00:00,5947
951,Ilorin FC,1/7/2023 00:00:00,11404
952,Teresina FC,26/5/2022 00:00:00,2114
953,Yuci FC,14/9/2025 00:00:00,3514
954,Omaha FC,29/11/2022 00:00:00,6580
955,Saratov FC,5/8/2023 00:00:00,14427
956,Erbil FC,17/10/2023 00:00:00,1780
957,Iguaçu FC,1/6/2022 00:00:00,7092
958,El Paso FC,6/6/2025 00:00:00,17154
959,Pasig City FC,18/2/2025 00:00:00,3172
960,Denpasar FC,19/2/2023 00:00:00,8314
961,Dehui FC,5/8/2024 00:00:00,16128
962,Bhubaneshwar FC,12/9/2025 00:00:00,14010
963,Tongchuan FC,15/4/2025 00:00:00,12294
964,Cheongju FC,21/8/2024 00:00:00,14534
965,Warri FC,9/4/2025 00:00:00,19704
966,Pointe-Noire FC,2/2/2023 00:00:00,931
967,Sakai FC,7/7/2023 00:00:00,19007
968,Rongjiawan FC,15/10/2023 00:00:00,2456
969,Butterworth FC,14/2/2022 00:00:00,16416
970,Renqiu FC,1/5/2024 00:00:00,11462
971,Honolulu FC,29/7/2024 00:00:00,14733
972,Xindi FC,22/3/2022 00:00:00,5110
973,Wu’an FC,2/7/2025 00:00:00,15459
974,São Bernardo do Campo FC,24/8/2025 00:00:00,9518
975,Gaoyou FC,24/7/2022 00:00:00,5677
976,Culiacán FC,15/7/2024 00:00:00,4261
977,Hejian FC,26/8/2023 00:00:00,943
978,Yiyang FC,13/1/2024 00:00:00,4940
979,Puxi FC,11/11/2023 00:00:00,13703
980,Zijinglu FC,16/6/2025 00:00:00,7232
981,João Pessoa FC,3/6/2023 00:00:00,3615
982,McAllen FC,21/4/2024 00:00:00,9584
983,Querétaro FC,17/7/2023 00:00:00,17241
984,Abaeté FC,26/3/2023 00:00:00,19674
985,Palermo FC,19/9/2023 00:00:00,1842
986,Qingping FC,30/4/2025 00:00:00,6320
987,Valencia FC,8/8/2023 00:00:00,5163
988,Niigata FC,28/9/2024 00:00:00,11443
989,Leeds FC,29/6/2025 00:00:00,325
990,Moradabad FC,27/4/2023 00:00:00,956
991,Hamamatsu FC,21/5/2024 00:00:00,14102
992,Xiangxiang FC,27/12/2024 00:00:00,9055
993,Chaohucun FC,9/4/2022 00:00:00,17134
994,Fuyang FC,17/7/2024 00:00:00,2254
995,Homs FC,20/8/2022 00:00:00,11700
996,Lubango FC,17/5/2024 00:00:00,7435
997,San Luis Potosí FC,10/11/2022 00:00:00,19261
998,Cencheng FC,20/6/2024 00:00:00,12478
999,Dali FC,2/2/2025 00:00:00,1918
1000,Hamhung FC,6/11/2022 00:00:00,11585
1001,Kraków FC,23/10/2023 00:00:00,6154
1002,Hempstead FC,17/1/2023 00:00:00,19414
1003,Frankfurt FC,15/6/2023 00:00:00,19972
1004,Al ‘Ayn FC,16/11/2022 00:00:00,9498
1005,Songzi FC,10/4/2023 00:00:00,17872
1006,Laixi FC,11/10/2023 00:00:00,8630
1007,Bahawalpur FC,28/4/2024 00:00:00,14887
1008,Zhongba FC,26/1/2022 00:00:00,3890
1009,Kaduna FC,20/2/2025 00:00:00,7955
1010,Qingnian FC,20/12/2024 00:00:00,11707
1011,Albuquerque FC,4/4/2025 00:00:00,16310
1012,Xinhualu FC,7/1/2023 00:00:00,593
1013,Nerima FC,5/8/2025 00:00:00,5280
1014,Guangshui FC,17/3/2024 00:00:00,783
1015,Tlajomulco de Zúñiga FC,18/2/2025 00:00:00,14101
1016,Samarinda FC,21/2/2024 00:00:00,19737
1017,Pietermaritzburg FC,3/3/2025 00:00:00,14764
1018,Changhua FC,15/8/2023 00:00:00,13385
1019,Kolhapur FC,24/10/2024 00:00:00,4070
1020,Sizhan FC,29/12/2025 00:00:00,7875
1021,Ciudad Guayana FC,31/12/2022 00:00:00,7047
1022,Cúcuta FC,24/3/2024 00:00:00,399
1023,Licheng FC,11/11/2023 00:00:00,13779
1024,Ota-ku FC,3/7/2023 00:00:00,12071
1025,Thiruvananthapuram FC,16/8/2023 00:00:00,12608
1026,Tyumen FC,24/8/2024 00:00:00,6068
1027,Nampula FC,16/1/2022 00:00:00,9913
1028,Zaporizhzhia FC,20/3/2025 00:00:00,2066
1029,Chengguan FC,31/12/2023 00:00:00,2357
1030,Kumamoto FC,10/4/2024 00:00:00,9900
1031,Nehe FC,18/12/2025 00:00:00,1590
1032,Birmingham FC,11/8/2023 00:00:00,16810
1033,Zunhua FC,25/1/2024 00:00:00,1250
1034,Valenzuela FC,20/3/2023 00:00:00,3779
1035,Orumiyeh FC,23/6/2024 00:00:00,18747
1036,Wugang FC,7/10/2025 00:00:00,19692
1037,Osogbo FC,4/1/2024 00:00:00,3509
1038,Shuangqiao FC,3/7/2023 00:00:00,1136
1039,Comodoro Rivadavia FC,20/2/2022 00:00:00,7908
1040,Cagayan de Oro FC,28/8/2023 00:00:00,8788
1041,Langzhong FC,13/3/2022 00:00:00,12020
1042,Qian’an FC,16/8/2022 00:00:00,4270
1043,Lviv FC,10/9/2023 00:00:00,5117
1044,Zouping FC,16/5/2024 00:00:00,4839
1045,An Najaf FC,15/5/2022 00:00:00,612
1046,Sagamihara FC,22/12/2024 00:00:00,5624
1047,Sarasota FC,31/3/2023 00:00:00,4989
1048,Mississauga FC,12/2/2025 00:00:00,11254
1049,Okayama FC,11/12/2024 00:00:00,9093
1050,Anlu FC,23/7/2024 00:00:00,16359
1051,Dayton FC,23/4/2024 00:00:00,16530
1052,Changsha FC,12/6/2024 00:00:00,3754
1053,Torreón FC,10/3/2022 00:00:00,9551
1054,Shihezi FC,20/12/2025 00:00:00,12045
1055,George Town FC,26/3/2023 00:00:00,6522
1056,Enugu FC,27/1/2022 00:00:00,18257
1057,Soledad FC,25/1/2022 00:00:00,10503
1058,Jaboatão FC,24/8/2025 00:00:00,1581
1059,Yanggok FC,11/6/2023 00:00:00,5452
1060,Yatou FC,10/12/2025 00:00:00,8695
1061,Santo André FC,23/1/2025 00:00:00,9463
1062,Xichang FC,11/9/2022 00:00:00,15988
1063,Bhiwandi FC,3/8/2024 00:00:00,8318
1064,City of Parañaque FC,14/9/2024 00:00:00,10427
1065,Dasmariñas FC,18/2/2025 00:00:00,16371
1066,Chengxiang FC,4/5/2022 00:00:00,8623
1067,Saharanpur FC,16/10/2023 00:00:00,7248
1068,Warangal FC,30/11/2022 00:00:00,2996
