484;N?sik FC;16/09/2022;96325;|N?sik FC
485;Porto Alegre FC;16/08/2022;91864;|Porto Alegre FC
486;Valencia FC;23/07/2024;26215;|Valencia FC
487;Onitsha FC;07/10/2024;16967;|Onitsha FC
488;Abu Dhabi FC;30/11/2022;94493;|Abu Dhabi FC
489;Virginia Beach FC;06/02/2025;35609;|Virginia Beach FC
490;Daejeon FC;07/08/2024;87383;|Daejeon FC
491;Zapopan FC;29/07/2025;133704;|Zapopan FC
492;Yekaterinburg FC;02/12/2024;85038;|Yekaterinburg FC
493;Huazhou FC;21/04/2023;17705;|Huazhou FC
494;Ky?to FC;14/08/2024;63546;|Ky?to FC
495;Shuangyashan FC;26/11/2022;8026;|Shuangyashan FC
496;Pizhou FC;24/07/2025;16288;|Pizhou FC
497;El Kelaa des Srarhna FC;01/02/2023;40314;|El Kelaa des Srarhna FC
498;Kharkiv FC;12/12/2022;104552;|Kharkiv FC
499;Yangshe FC;05/12/2024;28686;|Yangshe FC
500;Guyuan FC;01/09/2025;32432;|Guyuan FC
501;Khulna FC;21/10/2023;112898;|Khulna FC
502;Muscat FC;17/09/2023;41935;|Muscat FC
503;Bronx FC;25/02/2022;19581;|Bronx FC
504;Gaozhou FC;31/08/2023;5783;|Gaozhou FC
505;Chizhou FC;04/04/2024;23996;|Chizhou FC
506;Far?d?b?d FC;25/10/2025;25638;|Far?d?b?d FC
507;Ulaanbaatar FC;03/10/2025;108582;|Ulaanbaatar FC
508;Goiânia FC;31/12/2023;68525;|Goiânia FC
509;Fuqing FC;02/09/2024;137251;|Fuqing FC
510;Belgrade FC;07/11/2022;128987;|Belgrade FC
511;Pingdu FC;06/09/2024;114412;|Pingdu FC
512;Milan FC;11/02/2022;35400;|Milan FC
513;Aurang?b?d FC;14/02/2022;58192;|Aurang?b?d FC
514;Yutan FC;20/02/2022;145331;|Yutan FC
515;Milwaukee FC;26/11/2023;50736;|Milwaukee FC
516;Huangshan FC;09/06/2024;133682;|Huangshan FC
517;Auckland FC;02/09/2025;16890;|Auckland FC
518;Makassar FC;17/09/2025;83231;|Makassar FC
519;Santiago FC;14/01/2022;121611;|Santiago FC
520;Prague FC;15/03/2023;70568;|Prague FC
521;R?jkot FC;09/04/2025;148579;|R?jkot FC
522;Liangshi FC;07/08/2024;71835;|Liangshi FC
523;Córdoba FC;19/04/2024;65699;|Córdoba FC
524;Guarulhos FC;04/04/2023;3266;|Guarulhos FC
525;Al Ba?rah FC;29/05/2023;95447;|Al Ba?rah FC
526;Saitama FC;17/08/2023;85196;|Saitama FC
527;Juárez FC;10/12/2022;73528;|Juárez FC
528;Montevideo FC;10/09/2024;36295;|Montevideo FC
529;Xintai FC;04/04/2024;10202;|Xintai FC
530;Wusong FC;26/11/2023;85166;|Wusong FC
531;Meerut FC;06/04/2023;73632;|Meerut FC
532;Yushu FC;12/06/2024;33627;|Yushu FC
533;Rongcheng FC;09/09/2025;128968;|Rongcheng FC
534;Huazhou FC;26/07/2022;127641;|Huazhou FC
535;Yangquan FC;22/12/2023;118379;|Yangquan FC
536;Adelaide FC;19/10/2023;120106;|Adelaide FC
537;Baishan FC;02/03/2025;123412;|Baishan FC
538;Dayan FC;11/05/2022;4174;|Dayan FC
539;Haicheng FC;12/09/2025;15896;|Haicheng FC
540;Jiangyin FC;12/02/2024;131116;|Jiangyin FC
541;Huaiyin FC;23/12/2022;110599;|Huaiyin FC
542;Wuzhong FC;16/06/2025;23859;|Wuzhong FC
543;Cacuaco FC;10/03/2022;77972;|Cacuaco FC
544;Barranquilla FC;14/11/2024;86312;|Barranquilla FC
545;Sofia FC;27/12/2022;61152;|Sofia FC
546;Soweto FC;09/01/2023;50509;|Soweto FC
547;Jabalpur FC;09/11/2025;103025;|Jabalpur FC
548;Rucheng FC;30/03/2024;61669;|Rucheng FC
549;Nizhniy Novgorod FC;08/02/2025;103088;|Nizhniy Novgorod FC
550;Shaoyang FC;18/03/2024;140216;|Shaoyang FC
551;Dhanb?d FC;05/08/2023;26188;|Dhanb?d FC
552;Comayagüela FC;13/10/2024;93051;|Comayagüela FC
553;Laiwu FC;15/09/2022;137436;|Laiwu FC
554;Sharjah FC;07/11/2022;145750;|Sharjah FC
555;Jingling FC;04/04/2024;34223;|Jingling FC
556;Kazan FC;15/09/2024;71095;|Kazan FC
557;Suwon FC;05/03/2024;46669;|Suwon FC
558;Yongcheng FC;27/01/2022;134237;|Yongcheng FC
559;Calgary FC;23/03/2022;57826;|Calgary FC
560;C?n Th? FC;11/11/2022;127643;|C?n Th? FC
561;Abuja FC;09/06/2023;20301;|Abuja FC
562;Mandalay FC;31/03/2024;61746;|Mandalay FC
563;Beidao FC;22/10/2022;85210;|Beidao FC
564;Xiangshui FC;05/09/2024;70163;|Xiangshui FC
565;Dadukou FC;02/04/2025;146767;|Dadukou FC
566;Vila Velha FC;26/06/2023;74953;|Vila Velha FC
567;Chelyabinsk FC;30/06/2022;81239;|Chelyabinsk FC
568;Mombasa FC;16/05/2025;70788;|Mombasa FC
569;Providence FC;13/01/2024;119778;|Providence FC
570;V?r?nasi FC;23/09/2025;134570;|V?r?nasi FC
571;Qom FC;17/05/2023;98684;|Qom FC
572;Zhangye FC;13/01/2025;90414;|Zhangye FC
573;Hiroshima FC;09/02/2024;134090;|Hiroshima FC
574;Maiduguri FC;28/01/2025;133843;|Maiduguri FC
575;Maputo FC;02/05/2024;133481;|Maputo FC
576;Doha FC;20/04/2024;34099;|Doha FC
577;Rosario FC;19/03/2022;22320;|Rosario FC
578;Pikine FC;16/04/2025;2108;|Pikine FC
579;Xinyu FC;18/11/2023;14359;|Xinyu FC
580;Ahv?z FC;03/11/2025;81769;|Ahv?z FC
581;Jacksonville FC;04/03/2024;117354;|Jacksonville FC
582;Medina FC;14/06/2022;95039;|Medina FC
583;Sr?nagar FC;05/10/2022;111146;|Sr?nagar FC
584;Omsk FC;08/01/2022;31384;|Omsk FC
585;Liaoyuan FC;08/07/2022;90380;|Liaoyuan FC
586;Cilacap FC;14/08/2022;94111;|Cilacap FC
587;Yingtan FC;26/02/2025;124837;|Yingtan FC
588;Bandar Lampung FC;08/02/2023;83960;|Bandar Lampung FC
589;Samara FC;10/01/2025;53638;|Samara FC
590;Guankou FC;07/12/2024;100682;|Guankou FC
591;Ulsan FC;24/03/2023;127457;|Ulsan FC
592;Dingzhou FC;16/10/2022;21014;|Dingzhou FC
593;Campinas FC;26/12/2022;72358;|Campinas FC
594;Lianyuan FC;16/05/2025;99307;|Lianyuan FC
595;Dakar FC;03/01/2023;44569;|Dakar FC
596;Rongcheng FC;17/08/2024;138902;|Rongcheng FC
597;Kaiyuan FC;07/10/2024;13910;|Kaiyuan FC
598;Nay Pyi Taw FC;07/06/2024;143596;|Nay Pyi Taw FC
599;Kigali FC;23/10/2023;73317;|Kigali FC
600;Leiyang FC;04/02/2024;75709;|Leiyang FC
601;Yichun FC;18/05/2023;18392;|Yichun FC
602;Benin City FC;24/03/2022;87930;|Benin City FC
603;Birmingham FC;16/07/2025;66762;|Birmingham FC
604;Xiantao FC;16/11/2023;76995;|Xiantao FC
605;Amritsar FC;06/02/2022;50727;|Amritsar FC
606;Callao FC;19/11/2022;56949;|Callao FC
607;Monterrey FC;11/01/2025;22643;|Monterrey FC
608;Al?garh FC;05/11/2023;111477;|Al?garh FC
609;Yingchuan FC;11/12/2024;33965;|Yingchuan FC
610;Ciudad Nezahualcóyotl FC;24/01/2025;68511;|Ciudad Nezahualcóyotl FC
611;Tripoli FC;25/05/2025;62526;|Tripoli FC
612;Nampo FC;24/01/2022;144124;|Nampo FC
613;Rostov FC;02/05/2023;87392;|Rostov FC
614;Tegucigalpa FC;18/10/2023;37151;|Tegucigalpa FC
615;Tbilisi FC;31/12/2022;129436;|Tbilisi FC
616;Guw?h?ti FC;25/02/2024;42298;|Guw?h?ti FC
617;Ufa FC;13/11/2025;127710;|Ufa FC
618;Fès FC;18/09/2024;128430;|Fès FC
619;Biên Hòa FC;31/01/2022;148936;|Biên Hòa FC
620;N’Djamena FC;11/06/2023;27438;|N’Djamena FC
621;Ikare FC;13/04/2025;71393;|Ikare FC
622;Salt Lake City FC;16/01/2025;85981;|Salt Lake City FC
623;Bhilai FC;16/07/2022;68824;|Bhilai FC
624;H?ora FC;30/05/2025;53899;|H?ora FC
625;Tamale FC;13/05/2022;81032;|Tamale FC
626;Xibeijie FC;08/07/2022;64775;|Xibeijie FC
627;Copenhagen FC;04/01/2025;71493;|Copenhagen FC
628;Nezahualcóyotl FC;12/02/2022;314;|Nezahualcóyotl FC
629;Hanchuan FC;10/06/2025;31431;|Hanchuan FC
630;Gongzhuling FC;15/06/2025;15871;|Gongzhuling FC
631;Krasnoyarsk FC;06/05/2022;100437;|Krasnoyarsk FC
632;Cologne FC;29/07/2025;28793;|Cologne FC
633;Yicheng FC;15/02/2025;12590;|Yicheng FC
634;Zhufeng FC;26/12/2022;22690;|Zhufeng FC
635;São Gonçalo FC;30/09/2025;142769;|São Gonçalo FC
636;Nashville FC;23/04/2023;64495;|Nashville FC
637;Yerevan FC;04/06/2023;132233;|Yerevan FC
638;Nur-Sultan FC;14/05/2023;56872;|Nur-Sultan FC
639;Nouakchott FC;22/12/2025;146005;|Nouakchott FC
640;Vereeniging FC;18/01/2024;917;|Vereeniging FC
641;Richmond FC;20/08/2024;121094;|Richmond FC
642;São Luís FC;11/05/2023;64732;|São Luís FC
643;R?nchi FC;29/01/2023;24858;|R?nchi FC
644;San Pedro Sula FC;13/03/2023;21379;|San Pedro Sula FC
645;Taixing FC;12/05/2025;17348;|Taixing FC
646;Gwalior FC;13/04/2024;119493;|Gwalior FC
647;Memphis FC;25/03/2025;45379;|Memphis FC
648;Goyang FC;21/06/2024;5322;|Goyang FC
649;Bezw?da FC;13/10/2023;76167;|Bezw?da FC
650;Edmonton FC;02/04/2024;148942;|Edmonton FC
651;Bishkek FC;22/12/2024;24503;|Bishkek FC
652;Mizhou FC;22/05/2025;30323;|Mizhou FC
653;Tunis FC;12/05/2025;105377;|Tunis FC
654;Xishan FC;20/07/2024;61731;|Xishan FC
655;Ezhou FC;28/07/2024;5984;|Ezhou FC
656;Barquisimeto FC;21/03/2025;113675;|Barquisimeto FC
657;Sendai FC;01/04/2025;97785;|Sendai FC
658;Hegang FC;07/10/2025;148217;|Hegang FC
659;Kathmandu FC;30/05/2022;91509;|Kathmandu FC
660;Mexicali FC;18/12/2024;7629;|Mexicali FC
661;Voronezh FC;06/07/2024;128720;|Voronezh FC
662;Perm FC;28/10/2024;149476;|Perm FC
663;Changwon FC;05/11/2024;49275;|Changwon FC
664;Zhongwei FC;22/12/2025;89649;|Zhongwei FC
665;Shouguang FC;22/10/2024;48044;|Shouguang FC
666;Bogor FC;05/06/2025;141522;|Bogor FC
667;Raleigh FC;14/01/2023;149313;|Raleigh FC
668;Cartagena FC;11/12/2022;34199;|Cartagena FC
669;Chand?garh FC;02/07/2023;79312;|Chand?garh FC
670;Matola FC;23/09/2024;7020;|Matola FC
671;Jodhpur FC;02/03/2024;18466;|Jodhpur FC
672;Ogbomoso FC;14/04/2022;120052;|Ogbomoso FC
673;Shymkent FC;06/07/2022;55531;|Shymkent FC
674;Niamey FC;23/09/2023;116882;|Niamey FC
675;Taizhou FC;27/08/2024;77180;|Taizhou FC
676;Managua FC;29/12/2022;90411;|Managua FC
677;Bagam FC;21/12/2023;93837;|Bagam FC
678;Shubr? al Khaymah FC;23/10/2024;50643;|Shubr? al Khaymah FC
679;Maceió FC;31/10/2023;146900;|Maceió FC
680;Monrovia FC;27/11/2022;7047;|Monrovia FC
681;Wafangdian FC;18/05/2022;68518;|Wafangdian FC
682;Zhongxiang FC;17/09/2022;73875;|Zhongxiang FC
683;Odesa FC;29/05/2023;60969;|Odesa FC
684;Port-au-Prince FC;15/12/2025;56482;|Port-au-Prince FC
685;New Orleans FC;30/07/2025;35519;|New Orleans FC
686;Villahermosa FC;02/09/2023;21072;|Villahermosa FC
687;Th? ??c FC;26/05/2023;7159;|Th? ??c FC
688;Volgograd FC;19/05/2023;20431;|Volgograd FC
689;Mysore FC;18/12/2022;9432;|Mysore FC
690;Islamabad FC;09/01/2023;15736;|Islamabad FC
691;Xinyi FC;27/07/2022;68869;|Xinyi FC
692;Raipur FC;14/12/2024;148960;|Raipur FC
693;Arequipa FC;02/01/2025;35926;|Arequipa FC
694;Port Harcourt FC;09/02/2025;75174;|Port Harcourt FC
695;Louisville FC;16/03/2023;26246;|Louisville FC
696;Zaoyang FC;31/05/2024;104334;|Zaoyang FC
697;Shuizhai FC;24/09/2024;131746;|Shuizhai FC
698;Xingyi FC;20/11/2023;141155;|Xingyi FC
699;Kota FC;08/11/2024;135048;|Kota FC
700;Quetta FC;25/07/2025;135449;|Quetta FC
701;Ottawa FC;13/10/2022;44603;|Ottawa FC
702;Stockholm FC;20/11/2023;35898;|Stockholm FC
703;Asmara FC;22/06/2022;103465;|Asmara FC
704;Freetown FC;13/04/2024;60;|Freetown FC
705;Vientiane FC;01/05/2023;116275;|Vientiane FC
706;Jerusalem FC;22/11/2023;108323;|Jerusalem FC
707;Bangui FC;01/04/2023;42359;|Bangui FC
708;Panama City FC;01/12/2022;86033;|Panama City FC
709;Amsterdam FC;03/04/2023;130423;|Amsterdam FC
710;Lomé FC;24/05/2022;100509;|Lomé FC
711;Libreville FC;04/01/2023;135515;|Libreville FC
712;Zagreb FC;23/10/2022;99919;|Zagreb FC
713;Dushanbe FC;02/05/2022;9080;|Dushanbe FC
714;Lilongwe FC;13/08/2022;136715;|Lilongwe FC
715;Cotonou FC;19/06/2025;148877;|Cotonou FC
716;Colombo FC;03/04/2025;144403;|Colombo FC
717;Pretoria FC;02/11/2022;137673;|Pretoria FC
718;Winnipeg FC;14/08/2022;119037;|Winnipeg FC
719;Quebec City FC;09/10/2024;84857;|Quebec City FC
720;Oslo FC;31/05/2023;26845;|Oslo FC
721;Athens FC;23/05/2022;70722;|Athens FC
722;Bujumbura FC;13/03/2023;120914;|Bujumbura FC
723;Helsinki FC;22/09/2023;26271;|Helsinki FC
724;Skopje FC;14/04/2022;112891;|Skopje FC
725;Chisinau FC;12/02/2022;108459;|Chisinau FC
726;Riga FC;16/12/2024;47620;|Riga FC
727;Kingston FC;04/11/2025;45224;|Kingston FC
728;Rabat FC;09/04/2022;89792;|Rabat FC
729;Vilnius FC;25/08/2023;42523;|Vilnius FC
730;San Salvador FC;12/11/2024;47681;|San Salvador FC
731;Djibouti FC;28/09/2023;126898;|Djibouti FC
732;Dublin FC;01/06/2024;18110;|Dublin FC
733;The Hague FC;30/11/2024;57323;|The Hague FC
734;Asunción FC;03/06/2023;59841;|Asunción FC
735;Lisbon FC;21/01/2023;144431;|Lisbon FC
736;Bratislava FC;26/04/2025;146536;|Bratislava FC
737;Kitchener FC;22/10/2023;71175;|Kitchener FC
738;Tallinn FC;04/01/2025;104573;|Tallinn FC
739;Beirut FC;31/10/2022;15352;|Beirut FC
740;Cape Town FC;05/11/2025;54164;|Cape Town FC
741;Tirana FC;13/07/2025;8765;|Tirana FC
742;Wellington FC;22/06/2024;58594;|Wellington FC
743;Dodoma FC;07/01/2022;41485;|Dodoma FC
744;Halifax FC;20/10/2025;139316;|Halifax FC
745;Bissau FC;26/06/2025;103367;|Bissau FC
746;Canberra FC;22/04/2022;136936;|Canberra FC
747;Juba FC;07/11/2023;115891;|Juba FC
748;Yamoussoukro FC;28/12/2022;42808;|Yamoussoukro FC
749;Victoria FC;11/07/2022;123325;|Victoria FC
750;Maseru FC;15/12/2024;40231;|Maseru FC
751;Nicosia FC;26/07/2022;112869;|Nicosia FC
752;Windhoek FC;25/01/2022;11843;|Windhoek FC
753;Port Moresby FC;22/11/2024;141525;|Port Moresby FC
754;Porto-Novo FC;07/07/2025;128140;|Porto-Novo FC
755;Sucre FC;31/08/2025;136429;|Sucre FC
756;San José FC;02/08/2023;919;|San José FC
757;Ljubljana FC;25/06/2025;126088;|Ljubljana FC
758;Sarajevo FC;18/04/2025;61660;|Sarajevo FC
759;Nassau FC;29/05/2025;28210;|Nassau FC
760;Bloemfontein FC;16/12/2025;128285;|Bloemfontein FC
761;Fort-de-France FC;08/02/2025;140390;|Fort-de-France FC
762;New Delhi FC;29/07/2025;17560;|New Delhi FC
763;Gaborone FC;27/04/2024;73161;|Gaborone FC
764;Paramaribo FC;08/05/2023;50755;|Paramaribo FC
765;Dili FC;04/04/2025;78749;|Dili FC
766;Male FC;11/06/2023;124844;|Male FC
767;Georgetown FC;13/05/2022;54527;|Georgetown FC
768;Gibraltar FC;04/01/2025;10772;|Gibraltar FC
769;Saint-Denis FC;30/04/2025;50328;|Saint-Denis FC
770;Malabo FC;19/04/2024;141051;|Malabo FC
771;Podgorica FC;15/10/2023;43579;|Podgorica FC
772;Manama FC;24/07/2022;120110;|Manama FC
773;Port Louis FC;05/01/2023;13647;|Port Louis FC
774;Willemstad FC;22/09/2025;28557;|Willemstad FC
775;Bern FC;06/07/2025;143867;|Bern FC
776;Papeete FC;12/01/2025;131894;|Papeete FC
777;Luxembourg FC;11/03/2023;26058;|Luxembourg FC
778;Reykjavík FC;07/04/2023;43962;|Reykjavík FC
779;Praia FC;01/06/2025;130244;|Praia FC
780;Sri Jayewardenepura Kotte FC;17/12/2022;24499;|Sri Jayewardenepura Kotte FC
781;Bridgetown FC;08/07/2024;1596;|Bridgetown FC
782;Moroni FC;20/05/2025;105811;|Moroni FC
783;Thimphu FC;10/10/2025;98927;|Thimphu FC
784;Mbabane FC;26/03/2024;134648;|Mbabane FC
785;Nouméa FC;23/07/2023;131585;|Nouméa FC
786;Honiara FC;22/10/2025;98698;|Honiara FC
787;Suva FC;27/04/2024;118118;|Suva FC
788;Ankara FC;11/05/2022;145938;|Ankara FC
789;Castries FC;21/09/2023;65290;|Castries FC
790;Cayenne FC;20/01/2025;102191;|Cayenne FC
791;São Tomé FC;20/05/2023;138202;|São Tomé FC
792;Port-Vila FC;19/02/2022;134685;|Port-Vila FC
793;Hamilton FC;04/01/2022;140838;|Hamilton FC
794;Bandar Seri Begawan FC;28/01/2022;100756;|Bandar Seri Begawan FC
795;Monaco FC;07/10/2024;21945;|Monaco FC
796;Gitega FC;07/03/2024;49951;|Gitega FC
797;Port of Spain FC;16/09/2023;91592;|Port of Spain FC
798;Apia FC;10/10/2025;25614;|Apia FC
799;Tarawa FC;20/01/2024;20160;|Tarawa FC
800;Oranjestad FC;19/01/2023;148935;|Oranjestad FC
801;Saint Helier FC;06/07/2023;44784;|Saint Helier FC
802;Banjul FC;16/10/2025;95221;|Banjul FC
803;Mamoudzou FC;02/03/2023;102101;|Mamoudzou FC
804;Majuro FC;20/09/2024;33872;|Majuro FC
805;Douglas FC;12/10/2023;118114;|Douglas FC
806;George Town FC;10/11/2023;57242;|George Town FC
807;Victoria FC;22/07/2024;123495;|Victoria FC
808;Kingstown FC;29/12/2024;109004;|Kingstown FC
809;Andorra la Vella FC;27/05/2023;52150;|Andorra la Vella FC
810;Saint John’s FC;17/12/2025;82197;|Saint John’s FC
811;Nuku‘alofa FC;21/09/2023;117082;|Nuku‘alofa FC
812;Ashgabat FC;03/07/2022;149951;|Ashgabat FC
813;Nuuk FC;20/04/2024;54411;|Nuuk FC
814;Belmopan FC;20/09/2025;132181;|Belmopan FC
815;Roseau FC;09/05/2023;102121;|Roseau FC
816;Basseterre FC;23/07/2023;26404;|Basseterre FC
817;Tórshavn FC;03/07/2024;136297;|Tórshavn FC
818;Pago Pago FC;08/08/2024;81169;|Pago Pago FC
819;Valletta FC;28/02/2023;5428;|Valletta FC
820;Gaza FC;09/02/2022;75178;|Gaza FC
821;Grand Turk FC;06/05/2023;29702;|Grand Turk FC
822;Palikir FC;02/05/2025;119863;|Palikir FC
823;Funafuti FC;09/06/2023;27266;|Funafuti FC
824;Vaduz FC;30/10/2024;46414;|Vaduz FC
825;Lobamba FC;15/04/2022;112085;|Lobamba FC
826;Avarua FC;11/11/2024;72534;|Avarua FC
827;Saint George’s FC;18/06/2023;33351;|Saint George’s FC
828;San Marino FC;16/04/2025;99605;|San Marino FC
829;Al Quds FC;18/01/2022;8210;|Al Quds FC
830;Capitol Hill FC;10/02/2022;146483;|Capitol Hill FC
831;Stanley FC;21/08/2025;145143;|Stanley FC
832;Vatican City FC;13/10/2022;147343;|Vatican City FC
833;Alofi FC;15/04/2023;140848;|Alofi FC
834;Basse-Terre FC;24/07/2022;121694;|Basse-Terre FC
835;Hagåtña FC;20/05/2022;29781;|Hagåtña FC
836;Marigot FC;13/09/2024;103685;|Marigot FC
837;Jamestown FC;13/02/2023;59888;|Jamestown FC
838;Brades FC;07/09/2023;60024;|Brades FC
839;Philipsburg FC;01/03/2024;30677;|Philipsburg FC
840;Yaren FC;16/12/2024;2118;|Yaren FC
841;Pristina FC;27/05/2024;27799;|Pristina FC
842;Gustavia FC;22/02/2022;52587;|Gustavia FC
843;Road Town FC;31/03/2025;82894;|Road Town FC
844;Ngerulmud FC;08/03/2023;17003;|Ngerulmud FC
845;Saint-Pierre FC;05/01/2025;4476;|Saint-Pierre FC
846;The Valley FC;12/01/2025;99805;|The Valley FC
847;Mata-Utu FC;27/01/2024;93096;|Mata-Utu FC
848;Kingston FC;21/07/2022;91465;|Kingston FC
849;Longyearbyen FC;06/09/2024;36044;|Longyearbyen FC
850;Tifariti FC;22/12/2025;64716;|Tifariti FC
851;Adamstown FC;15/08/2023;43690;|Adamstown FC
852;Flying Fish Cove FC;07/03/2025;132090;|Flying Fish Cove FC
853;King Edward Point FC;26/10/2022;93454;|King Edward Point FC
854;Bareilly FC;24/11/2024;125484;|Bareilly FC
855;Qu?ng Hà FC;25/04/2025;137024;|Qu?ng Hà FC
856;Xingcheng FC;22/10/2025;6289;|Xingcheng FC
857;Dongtai FC;02/08/2022;79768;|Dongtai FC
858;Al Man??rah FC;03/12/2022;8148;|Al Man??rah FC
859;Yingcheng FC;25/07/2024;43239;|Yingcheng FC
860;Chiba FC;28/10/2023;24541;|Chiba FC
861;Pekanbaru FC;20/12/2022;35844;|Pekanbaru FC
862;Luocheng FC;24/06/2022;69689;|Luocheng FC
863;Dnipro FC;24/01/2023;100241;|Dnipro FC
864;Danyang FC;26/02/2024;133574;|Danyang FC
865;Natal FC;27/12/2023;116672;|Natal FC
866;Nada FC;21/01/2024;25323;|Nada FC
867;Zamboanga City FC;09/06/2024;85923;|Zamboanga City FC
868;Kirkuk FC;17/11/2025;98933;|Kirkuk FC
869;Naples FC;21/01/2022;89186;|Naples FC
870;Wuchuan FC;03/06/2025;21564;|Wuchuan FC
871;Huilong FC;24/08/2025;66509;|Huilong FC
872;Oklahoma City FC;10/10/2023;101310;|Oklahoma City FC
873;Morelia FC;12/11/2025;59448;|Morelia FC
874;Cebu City FC;13/07/2024;146628;|Cebu City FC
875;Shaoxing FC;07/08/2022;110120;|Shaoxing FC
876;Coimbatore FC;14/07/2022;79786;|Coimbatore FC
877;Santo Domingo Este FC;13/01/2025;37725;|Santo Domingo Este FC
878;Setagaya FC;16/02/2023;40359;|Setagaya FC
879;S?ngnam FC;01/06/2025;66067;|S?ngnam FC
880;Taishan FC;04/03/2023;91268;|Taishan FC
881;Fangchenggang FC;01/01/2022;62599;|Fangchenggang FC
882;Sol?pur FC;29/10/2024;3917;|Sol?pur FC
883;Tangier FC;16/03/2023;127963;|Tangier FC
884;Anqiu FC;30/10/2022;86246;|Anqiu FC
885;Feicheng FC;09/03/2023;140374;|Feicheng FC
886;Kerm?nsh?h FC;22/08/2025;36792;|Kerm?nsh?h FC
887;Kitaky?sh? FC;14/05/2024;76020;|Kitaky?sh? FC
888;Meishan FC;21/09/2024;103493;|Meishan FC
889;Khartoum North FC;08/12/2024;119929;|Khartoum North FC
890;Kisangani FC;11/01/2023;80080;|Kisangani FC
891;Aguascalientes FC;06/09/2022;41745;|Aguascalientes FC
892;Marrakech FC;08/02/2023;54115;|Marrakech FC
893;Donetsk FC;21/04/2022;50109;|Donetsk FC
894;Trujillo FC;26/07/2023;123662;|Trujillo FC
895;Taihe FC;11/08/2025;46607;|Taihe FC
896;Bridgeport FC;16/07/2022;1787;|Bridgeport FC
897;Trichinopoly FC;01/04/2022;94548;|Trichinopoly FC
898;Xin’an FC;24/12/2022;135565;|Xin’an FC
899;Taihecun FC;26/09/2022;60596;|Taihecun FC
900;Naucalpan de Juárez FC;06/02/2023;42861;|Naucalpan de Juárez FC
901;Owerri FC;10/02/2025;76886;|Owerri FC
902;Padang FC;22/09/2024;111748;|Padang FC
903;Qingzhou FC;12/10/2022;81517;|Qingzhou FC
904;Buffalo FC;27/06/2022;102527;|Buffalo FC
905;Lichuan FC;07/08/2025;95197;|Lichuan FC
906;Daye FC;15/05/2022;127429;|Daye FC
907;Fort Worth FC;29/11/2024;96343;|Fort Worth FC
908;Hengzhou FC;15/11/2022;90588;|Hengzhou FC
909;Campo Grande FC;05/06/2025;31761;|Campo Grande FC
910;Zhuanghe FC;22/03/2024;104359;|Zhuanghe FC
911;Hartford FC;14/10/2022;53951;|Hartford FC
912;Bobo-Dioulasso FC;17/08/2025;121082;|Bobo-Dioulasso FC
913;Ad Damm?m FC;07/06/2024;38090;|Ad Damm?m FC
914;Lhasa FC;16/09/2023;138432;|Lhasa FC
915;Jiaozhou FC;12/04/2023;125042;|Jiaozhou FC
916;Taguig City FC;30/01/2023;59742;|Taguig City FC
917;Mérida FC;20/02/2025;54929;|Mérida FC
918;Yangchun FC;22/12/2025;131442;|Yangchun FC
919;Bucheon FC;29/08/2023;115010;|Bucheon FC
920;Dengtalu FC;20/08/2023;36081;|Dengtalu FC
921;Antipolo FC;08/04/2022;61989;|Antipolo FC
922;Hubli FC;20/03/2022;71032;|Hubli FC
923;Abeokuta FC;16/03/2024;77465;|Abeokuta FC
924;Cancún FC;19/05/2022;83445;|Cancún FC
925;Tucson FC;10/10/2023;1764;|Tucson FC
926;Krasnodar FC;05/05/2023;52515;|Krasnodar FC
927;Natal FC;01/12/2023;105256;|Natal FC
928;Chihuahua FC;28/04/2023;41465;|Chihuahua FC
929;Klang FC;19/05/2023;128516;|Klang FC
930;Turin FC;01/04/2025;93539;|Turin FC
931;Ar Ram?d? FC;05/09/2025;33728;|Ar Ram?d? FC
932;Laiyang FC;06/02/2023;71454;|Laiyang FC
933;Sale FC;26/04/2024;130719;|Sale FC
934;Jalandhar FC;28/11/2022;38971;|Jalandhar FC
935;Kaifeng Chengguanzhen FC;07/10/2025;115363;|Kaifeng Chengguanzhen FC
936;Ikeja FC;10/05/2023;40463;|Ikeja FC
937;Malang FC;09/08/2022;109091;|Malang FC
938;Marseille FC;18/06/2025;95213;|Marseille FC
939;Saltillo FC;05/07/2022;49461;|Saltillo FC
940;Gaomi FC;26/11/2022;21302;|Gaomi FC
941;Ipoh FC;19/10/2022;116842;|Ipoh FC
942;Hai’an FC;18/05/2023;91318;|Hai’an FC
943;Oran FC;29/04/2025;46916;|Oran FC
944;Hermosillo FC;29/10/2024;120468;|Hermosillo FC
945;Weichanglu FC;19/04/2025;57546;|Weichanglu FC
946;Shache FC;13/02/2025;144421;|Shache FC
947;Leping FC;11/08/2025;56415;|Leping FC
948;Hailun FC;04/03/2024;140438;|Hailun FC
949;Macheng FC;22/11/2025;85420;|Macheng FC
950;Akure FC;06/02/2024;126699;|Akure FC
951;Ilorin FC;02/07/2024;91158;|Ilorin FC
952;Teresina FC;18/04/2022;83981;|Teresina FC
953;Yuci FC;10/08/2023;137340;|Yuci FC
954;Omaha FC;16/01/2025;119227;|Omaha FC
955;Saratov FC;31/07/2022;119390;|Saratov FC
956;Erbil FC;23/07/2023;58228;|Erbil FC
957;Iguaçu FC;02/06/2025;34486;|Iguaçu FC
958;El Paso FC;17/03/2022;127154;|El Paso FC
